16.1751;9.32082e-06;3.43275e-05;6.28424e-05;1.1627e-05;5.66107e-06;1.66883e-05;1.70676e-06;3.51881e-06;1.32138e-05;1.0345e-05;3.92912e-05;1.69627e-06;2.27695e-05;6.89399e-06;7.06052e-07;2.21141e-06;1.59253e-05;6.94546e-06;1.3361e-05;0.00032238;6.39604e-06;3.26221e-05;9.83111e-05;1.52153e-05;1.28821e-06;7.52076e-06;1.1903e-05;6.99744e-06;2.65597e-05;3.14386e-05;3.82275e-05;2.79977e-06;1.8194e-05;7.08177e-06;8.57498e-07;3.87607e-06;1.46522e-05;3.64005e-06;1.40956e-05;0.000338628;9.53025e-06;4.56147e-05;5.93184e-05;1.59711e-05;4.94798e-06;1.70304e-05;2.24635e-06;2.05971e-06;1.25379e-05;2.59563e-05;3.85386e-05;4.08693e-06;3.00329e-05;5.92648e-06;1.83845e-06;2.88162e-06;1.78375e-05;6.7167e-06;1.70675e-05;0.000198351;8.35463e-06;3.37654e-05;7.94433e-05;1.31355e-05;1.84941e-06;2.83882e-06;9.8055e-06;4.74982e-06;2.80767e-05;5.56005e-05;3.12379e-05;7.28034e-06;2.85675e-05;1.248e-05;1.6676e-06;3.74725e-06;1.19614e-05;4.48755e-06;1.31909e-05;0.00020058;1.375e-05;3.75357e-05;3.02923e-05;1.98747e-05;3.47283e-06;1.39002e-05;3.36324e-06;4.80971e-06;9.81758e-06;3.88607e-05;3.56578e-05;6.10845e-06;3.81183e-05;1.19053e-05;2.2311e-06;4.19709e-06;1.70192e-05;4.60179e-06;2.4789e-05;0;0
16.1772;1.22963e-05;3.93205e-05;5.21561e-05;1.09814e-05;6.50616e-06;1.95669e-05;1.96789e-06;1.68833e-06;9.47614e-06;5.6214e-06;4.40173e-05;5.13101e-06;2.34125e-05;5.44725e-06;4.26379e-06;5.60998e-06;1.46717e-05;7.67932e-06;1.91839e-05;0.000340891;1.22086e-05;3.23305e-05;9.5635e-05;1.02974e-05;1.34611e-07;3.99407e-06;1.09866e-05;7.99611e-06;3.0367e-05;3.37676e-05;4.13388e-05;7.75505e-06;2.0686e-05;5.47655e-06;3.35939e-06;5.94487e-06;1.17574e-05;3.62801e-06;2.53992e-05;0.000340396;1.14583e-05;4.75439e-05;5.49461e-05;1.44707e-05;5.76797e-06;1.3656e-05;2.95997e-06;3.40882e-06;1.40143e-05;3.17946e-05;4.11816e-05;8.12586e-06;3.22437e-05;4.0523e-06;2.1997e-06;6.48115e-06;1.10323e-05;1.21493e-05;1.70173e-05;0.00019509;1.1584e-05;3.05009e-05;6.81379e-05;1.87904e-05;4.05836e-07;4.29462e-06;1.19008e-05;5.02769e-06;3.07805e-05;7.50294e-05;3.48186e-05;1.93774e-05;2.19913e-05;3.96806e-06;3.95081e-06;6.59011e-06;6.95625e-06;3.69303e-06;1.76092e-05;0.000172111;2.01474e-05;3.53442e-05;2.38987e-05;2.19427e-05;2.06438e-06;1.74665e-05;5.7134e-06;1.69256e-06;1.47997e-05;5.58297e-05;2.91796e-05;1.80648e-05;3.87702e-05;7.0737e-06;4.70492e-07;9.21454e-06;6.50224e-06;9.58603e-06;1.18286e-05;0;0
16.1748;8.62949e-06;2.34124e-05;5.94767e-05;1.51998e-05;1.03609e-05;1.8856e-05;4.05833e-06;3.68852e-07;1.68038e-05;5.09499e-06;3.34785e-05;3.0804e-06;2.08451e-05;4.38639e-06;1.20602e-06;2.60855e-06;1.20238e-05;1.00602e-05;1.3582e-05;0.000351712;7.56959e-06;1.76429e-05;9.48019e-05;1.71285e-05;2.28718e-06;5.21219e-06;1.52266e-05;8.70293e-06;3.60087e-05;2.35137e-05;3.45286e-05;6.08261e-06;2.16489e-05;3.93209e-06;3.70573e-06;3.03757e-06;9.08814e-06;6.94912e-06;1.37019e-05;0.000359897;9.9944e-06;2.96639e-05;5.73936e-05;1.5857e-05;9.13902e-06;1.78214e-05;3.55026e-06;3.75804e-06;1.2818e-05;2.08912e-05;2.70298e-05;1.36361e-05;3.59173e-05;7.53214e-06;1.02393e-06;1.1076e-06;9.43012e-06;1.08073e-05;2.15286e-05;0.000213974;8.01018e-06;2.06199e-05;8.13408e-05;1.50821e-05;7.54313e-06;5.29634e-06;1.13713e-05;1.42159e-05;2.94342e-05;6.37035e-05;3.40638e-05;1.60003e-05;2.42724e-05;6.08614e-06;7.21677e-06;4.6523e-06;7.4309e-06;5.20374e-06;1.51114e-05;0.000210576;1.03504e-05;2.58547e-05;3.75048e-05;1.71296e-05;8.8777e-06;1.63212e-05;5.73274e-06;1.00915e-05;1.10468e-05;5.06966e-05;2.85368e-05;2.05783e-05;3.35945e-05;1.42087e-05;4.19912e-06;1.85568e-06;1.19908e-05;1.38559e-05;1.94529e-05;0;0
16.1482;4.69331e-06;2.06846e-05;4.5489e-05;7.69391e-06;9.62877e-06;9.7052e-06;7.85442e-07;5.4527e-06;2.1722e-06;3.61962e-06;2.53103e-05;2.93771e-06;2.17028e-05;5.61684e-06;6.84618e-07;9.41565e-06;1.04956e-05;6.01238e-06;2.09774e-05;0.000229489;2.31955e-06;2.33306e-05;6.67389e-05;1.18831e-05;1.33419e-06;3.37886e-06;7.84402e-06;9.83998e-06;1.33389e-05;2.93759e-05;1.99005e-05;4.55625e-06;2.3628e-05;6.57443e-06;1.59469e-06;6.63061e-06;1.2061e-05;5.12061e-06;1.80453e-05;0.000226889;6.07292e-06;2.3654e-05;3.79653e-05;1.26034e-05;8.9695e-06;1.07161e-05;3.6904e-06;3.46256e-06;4.80073e-06;2.74566e-05;2.27743e-05;6.4094e-06;3.23785e-05;2.86654e-06;4.52045e-07;1.02894e-05;1.24246e-05;5.65311e-06;1.95262e-05;0.000136165;3.15614e-06;1.56031e-05;4.64362e-05;1.5142e-05;1.50217e-06;4.32976e-06;9.8743e-06;6.50832e-06;1.34433e-05;6.39553e-05;1.72567e-05;1.02217e-05;2.59496e-05;8.7741e-06;2.20587e-06;8.40569e-06;5.87758e-06;1.96611e-06;1.73722e-05;0.000124728;6.24435e-06;1.54086e-05;2.30679e-05;9.35491e-06;7.38313e-06;1.18056e-05;6.02671e-06;4.12205e-06;5.2159e-06;4.9442e-05;1.97563e-05;6.69559e-06;3.59125e-05;4.69738e-06;1.03778e-06;8.35582e-06;1.03203e-05;4.96931e-06;1.87087e-05;0;0
16.1632;5.35742e-06;2.61364e-05;5.52052e-05;1.14869e-05;9.44441e-06;1.11625e-05;2.54087e-06;3.77849e-06;3.93967e-06;7.37077e-06;3.1031e-05;2.09368e-06;2.85797e-05;4.65694e-06;5.21113e-07;8.66754e-06;8.10042e-06;6.71131e-06;2.14912e-05;0.000277446;3.75131e-06;2.82063e-05;7.73418e-05;1.77309e-05;5.34072e-07;4.40902e-06;1.37564e-05;1.03732e-05;1.63775e-05;5.35569e-05;2.46054e-05;4.1386e-06;2.99228e-05;5.86325e-06;1.97845e-06;7.99358e-06;7.34768e-06;5.66699e-06;1.98338e-05;0.000254217;1.06438e-05;3.31866e-05;3.76613e-05;2.38533e-05;6.72952e-06;1.3231e-05;6.45037e-06;3.23653e-06;6.77633e-06;5.8659e-05;3.12277e-05;4.18914e-06;4.22215e-05;1.59735e-06;9.50552e-07;6.34414e-06;8.53617e-06;6.53282e-06;2.27804e-05;0.000114558;8.27839e-06;3.30575e-05;4.86695e-05;3.49919e-05;6.1014e-07;4.20186e-06;1.6106e-05;8.94655e-06;1.85487e-05;9.33421e-05;1.88319e-05;1.24815e-05;3.04918e-05;6.72763e-06;2.47618e-06;9.6143e-06;3.29338e-06;3.59947e-06;1.7632e-05;0.000103581;1.89527e-05;2.82057e-05;1.87404e-05;3.19054e-05;5.74268e-06;8.40148e-06;1.15911e-05;6.32964e-06;5.89591e-06;6.22351e-05;1.97618e-05;1.50648e-05;4.26321e-05;9.43918e-06;1.76981e-06;6.7262e-06;6.55069e-06;6.07811e-06;2.52266e-05;0;0
16.1838;9.91698e-06;4.37152e-05;5.1969e-05;1.45579e-05;8.02289e-06;1.64255e-05;6.17663e-06;3.69364e-06;5.54375e-06;1.13623e-05;3.80275e-05;4.75104e-06;4.02518e-05;3.1982e-06;3.05375e-06;1.19844e-06;1.25925e-05;6.76153e-06;2.49058e-05;0.000356343;7.92036e-06;4.11404e-05;9.08405e-05;1.31639e-05;9.76255e-07;2.94134e-06;1.6833e-05;1.18299e-05;1.55891e-05;3.67204e-05;3.71588e-05;6.42969e-06;3.68814e-05;2.4491e-06;3.0101e-06;7.09893e-06;1.09276e-05;4.61964e-06;2.3088e-05;0.000354331;6.9753e-06;5.33709e-05;4.8345e-05;1.57762e-05;8.35381e-06;1.46066e-05;7.64691e-06;7.48004e-06;4.61701e-06;2.31639e-05;3.67472e-05;1.00066e-05;6.02001e-05;1.8657e-06;4.42784e-06;1.59882e-06;1.59035e-05;1.08463e-05;1.8102e-05;0.000169143;5.4783e-06;4.71206e-05;6.70805e-05;1.67357e-05;6.82052e-06;2.38087e-06;1.44032e-05;1.05656e-05;1.04794e-05;7.41674e-05;3.57861e-05;1.3509e-05;4.76319e-05;6.39231e-07;1.20203e-05;7.9091e-06;6.56368e-06;7.26612e-06;1.23888e-05;0.000165969;1.10412e-05;4.34633e-05;1.76096e-05;2.40552e-05;8.18179e-06;9.69435e-06;6.70419e-06;1.31762e-05;4.92307e-06;4.90141e-05;3.38069e-05;1.16989e-05;6.70473e-05;4.16777e-06;1.20614e-05;1.92554e-06;8.07499e-06;1.09692e-05;1.45439e-05;0;0
16.168;5.31421e-06;3.38886e-05;5.21565e-05;1.18926e-05;9.88783e-06;1.56425e-05;1.46482e-06;4.35464e-06;5.66611e-06;7.1649e-06;3.84824e-05;2.23561e-06;2.70586e-05;9.01147e-06;1.07211e-06;7.43892e-06;1.63976e-05;5.84567e-06;2.12673e-05;0.000271015;3.99349e-06;3.04687e-05;8.91794e-05;1.8286e-05;3.02448e-07;3.6037e-06;1.41349e-05;1.31961e-05;2.32944e-05;5.31077e-05;3.05377e-05;9.64268e-06;2.28974e-05;9.28274e-06;3.26906e-06;4.75263e-06;1.00634e-05;3.00341e-06;1.88696e-05;0.000277492;1.37627e-05;3.63415e-05;3.49793e-05;2.06191e-05;4.95802e-06;2.59168e-05;4.90142e-06;1.0244e-06;5.29356e-06;3.5572e-05;2.67899e-05;1.19233e-05;4.69264e-05;4.81676e-06;3.56993e-06;3.24404e-06;2.12075e-05;8.2599e-06;1.86051e-05;0.000143117;6.42873e-06;2.05129e-05;5.37053e-05;2.382e-05;1.00469e-06;3.30521e-06;1.47639e-05;8.71358e-06;2.63144e-05;0.000107093;2.0602e-05;2.17691e-05;2.59669e-05;1.19279e-05;1.61936e-06;7.04983e-06;8.14139e-06;3.11754e-06;1.10348e-05;0.000125265;1.90778e-05;1.65606e-05;1.58557e-05;1.36188e-05;8.943e-06;1.58512e-05;9.11733e-06;4.38989e-06;5.9298e-06;7.45886e-05;1.92802e-05;1.70851e-05;4.28735e-05;9.11625e-06;2.92329e-06;4.67501e-06;2.47684e-05;5.09825e-06;2.22095e-05;0;0
16.1708;6.58889e-06;2.44341e-05;6.91207e-05;9.18339e-06;5.50986e-06;2.09823e-05;3.55774e-06;3.20504e-07;8.26627e-06;1.29954e-05;3.14482e-05;4.82083e-06;1.83168e-05;1.13462e-05;1.74247e-07;3.89226e-06;1.31772e-05;2.60576e-06;1.49473e-05;0.000303683;5.30824e-06;2.6048e-05;0.000113122;1.33748e-05;4.98864e-07;8.38723e-06;1.13836e-05;9.49107e-06;2.12476e-05;3.82627e-05;2.52199e-05;7.83693e-06;1.81597e-05;9.15136e-06;5.12942e-06;3.26927e-06;7.62598e-06;1.76315e-06;1.44777e-05;0.000304296;8.06356e-06;3.21466e-05;6.31658e-05;2.03873e-05;1.42303e-06;2.73482e-05;3.55445e-06;2.73728e-06;6.41041e-06;2.93464e-05;2.85798e-05;1.10364e-05;3.13581e-05;4.92644e-06;4.57362e-07;4.98499e-06;1.24221e-05;2.49474e-06;1.86135e-05;0.000189186;6.71947e-06;2.28566e-05;7.55421e-05;2.50097e-05;3.62344e-06;1.0276e-05;1.4862e-05;7.49832e-06;1.84247e-05;6.26818e-05;1.83082e-05;1.3802e-05;2.36889e-05;7.17082e-06;6.59443e-06;9.73107e-06;6.66686e-06;1.54306e-06;1.20085e-05;0.000171871;1.18815e-05;2.57145e-05;3.40906e-05;2.55553e-05;1.62087e-06;1.95364e-05;7.00388e-06;6.09271e-06;5.95068e-06;3.12648e-05;1.17899e-05;2.55856e-05;5.15802e-05;7.94416e-06;4.36777e-06;5.337e-06;1.44677e-05;2.35505e-06;1.62809e-05;0;0
16.1593;4.70593e-06;2.55736e-05;5.26502e-05;1.43608e-05;5.08044e-06;1.10146e-05;4.9737e-06;6.83205e-07;3.65793e-06;7.91594e-06;3.24878e-05;2.80967e-06;2.69251e-05;8.69785e-06;1.58876e-06;5.59482e-06;1.40401e-05;2.76281e-06;1.88933e-05;0.000267732;4.07143e-06;2.24542e-05;7.98158e-05;1.68704e-05;5.05827e-07;3.40453e-06;1.24589e-05;5.92225e-06;1.21303e-05;4.31283e-05;2.42865e-05;5.7778e-06;3.08225e-05;7.93016e-06;2.3531e-06;7.43985e-06;1.01988e-05;2.52998e-06;1.53857e-05;0.000234977;1.10807e-05;3.32809e-05;4.40275e-05;2.20014e-05;2.47228e-06;1.32311e-05;3.14474e-06;1.75666e-06;5.11276e-06;3.15167e-05;2.006e-05;1.04688e-05;4.6706e-05;1.01087e-05;4.92715e-06;6.18517e-06;1.33018e-05;5.05824e-06;1.34856e-05;0.000129785;7.11302e-06;1.91804e-05;5.24419e-05;1.66118e-05;2.12724e-06;1.70117e-06;1.00503e-05;5.85859e-06;1.76913e-05;6.49388e-05;1.86215e-05;1.63907e-05;3.43016e-05;1.30313e-05;3.42544e-06;1.44508e-05;7.30166e-06;3.8933e-06;7.83339e-06;0.00012395;1.21611e-05;1.57854e-05;1.87146e-05;1.01855e-05;1.00282e-05;6.6749e-06;6.84975e-06;4.42682e-06;8.20668e-06;5.09587e-05;1.96685e-05;1.09379e-05;4.12045e-05;1.45647e-05;5.84884e-06;5.3846e-06;1.10205e-05;5.86188e-06;1.56812e-05;0;0
16.1283;2.21348e-06;1.35393e-05;3.44477e-05;9.784e-06;5.57371e-06;8.66536e-06;2.09953e-06;2.22792e-06;5.18075e-06;7.0968e-06;1.85719e-05;1.91805e-06;1.67089e-05;2.92302e-06;1.00541e-06;2.82001e-06;7.17176e-06;4.81596e-06;9.15482e-06;0.000171111;1.51877e-06;1.36119e-05;5.18554e-05;1.10697e-05;1.38802e-06;3.93495e-06;8.63078e-06;7.24309e-06;1.31688e-05;2.86046e-05;1.58129e-05;2.69274e-06;1.62461e-05;3.55551e-06;3.81842e-06;2.25166e-06;5.99005e-06;4.26191e-06;9.98105e-06;0.000161737;4.65293e-06;1.72469e-05;2.87113e-05;1.57275e-05;1.78801e-06;1.21115e-05;3.24443e-06;1.33863e-06;5.93248e-06;2.94971e-05;2.15652e-05;2.9539e-06;2.48724e-05;2.2423e-06;1.78536e-06;2.48595e-06;8.65723e-06;7.10316e-06;1.12613e-05;0.000102276;3.35837e-06;8.93594e-06;3.29007e-05;1.52579e-05;7.65165e-07;4.76021e-06;7.56122e-06;3.28815e-06;1.52623e-05;6.45365e-05;1.43116e-05;4.69927e-06;1.71242e-05;6.268e-06;6.90313e-06;2.27702e-06;1.82321e-06;3.04069e-06;1.11985e-05;8.89537e-05;8.71618e-06;9.40702e-06;1.43229e-05;1.04323e-05;6.98278e-07;1.10113e-05;3.36461e-06;3.11579e-06;7.39764e-06;4.60608e-05;1.7166e-05;4.62379e-06;2.72224e-05;9.48377e-06;1.93339e-06;2.48756e-06;4.89011e-06;9.93516e-06;1.0283e-05;0;0
